Date,Open,High,Low,Close,Volume,Value,MktVWAP,Transactions,Adj. Factor
"05-Sep-2023","10769","11249","10769","11168","1m","141.57m","11.16851k","1,774","1",
"04-Sep-2023","11102","11250","11080","11185","713k","79.72m","11.18654k","2,628","1",
"01-Sep-2023","11096","11190","11025","11102","446k","49.61m","11.11424k","1,611","1",
"31-Aug-2023","11238","11352","11140","11188","610k","68.32m","11.20761k","1,631","1",
"30-Aug-2023","11239","11253","11046","11241","673k","75.47m","11.2095k","2,237","1",
"29-Aug-2023","11148","11171","10950","11000","344k","37.88m","11.02302k","1,576","1",
"28-Aug-2023","11089","11216","10958","11216","501k","55.95m","11.16172k","1,878","1",
"25-Aug-2023","10964","11149","10964","10999","522k","57.67m","11.0484k","2,279","1",
"24-Aug-2023","11005","11126","10972","11013","1m","124.64m","11.04607k","2,336","1",
"23-Aug-2023","10948","11101","10841","10900","972k","106.06m","10.91895k","2,079","1",
"22-Aug-2023","10900","11167","10730","10875","2m","215.75m","10.96914k","6,268","1",
"21-Aug-2023","10632","10792","10434","10719","1m","125.12m","10.71949k","3,182","1",
"18-Aug-2023","10836","10989","10555","10632","1m","123.28m","10.64052k","3,433","1",
"17-Aug-2023","10939","10939","10765","10839","877k","94.89m","10.82232k","3,011","1",
"16-Aug-2023","10800","10942","10578","10911","1m","121.65m","10.88886k","3,078","1",
"15-Aug-2023","11405","11526","11265","11354","907k","102.91m","11.35051k","2,841","1",
"14-Aug-2023","11303","11515","11303","11405","969k","110.35m","11.39192k","3,726","1",
"11-Aug-2023","11353","11483","11314","11433","551k","62.95m","11.42952k","1,909","1",
"10-Aug-2023","11440","11568","11330","11401","784k","89.33m","11.39858k","2,683","1",
"09-Aug-2023","0","0","0","11440","0","0","0","0","1",
"08-Aug-2023","11161","11575","11161","11440","1m","137.35m","11.43605k","3,896","1",
"07-Aug-2023","11217","11427","11217","11412","1m","144.43m","11.38765k","2,961","1",
"04-Aug-2023","11216","11347","11080","11294","1m","156.2m","11.28056k","3,359","1",
"03-Aug-2023","11235","11235","11001","11197","2m","174.95m","11.09455k","5,525","1",
"02-Aug-2023","11145","11287","11137","11172","2m","212.48m","11.19867k","3,743","1",
"01-Aug-2023","11157","11315","11157","11225","2m","221.23m","11.21742k","4,038","1",
"31-Jul-2023","11171","11262","11109","11200","3m","302.72m","11.20681k","3,579","1",
"28-Jul-2023","11423","11423","11140","11201","2m","186.12m","11.23157k","2,162","1",
"27-Jul-2023","11180","11480","11091","11349","3m","372.95m","11.24811k","5,124","1",
"26-Jul-2023","11051","11169","10976","11086","2m","215.99m","11.04939k","4,697","1",
"25-Jul-2023","11250","11271","10973","10973","1m","141.3m","11.01354k","3,491","1",
"24-Jul-2023","11362","11503","11226","11226","1m","122m","11.29215k","3,808","1",
"21-Jul-2023","11349","11474","11271","11336","712k","80.79m","11.34746k","2,599","1",
"20-Jul-2023","11230","11472","11200","11371","795k","90.35m","11.372k","2,551","1",
"19-Jul-2023","11129","11311","11057","11266","1m","113.45m","11.22453k","2,687","1",
"18-Jul-2023","10821","11155","10820","11019","1m","116.77m","11.0402k","3,799","1",
"17-Jul-2023","10759","11075","10759","11062","1m","146.49m","11.01729k","3,059","1",
"14-Jul-2023","10761","11027","10717","10943","947k","103.58m","10.9389k","2,827","1",
"13-Jul-2023","10920","10920","10581","10809","797k","85.78m","10.76081k","3,325","1",
"12-Jul-2023","10600","10709","10454","10709","1m","107.48m","10.62571k","4,025","1",
"11-Jul-2023","10623","10662","10467","10497","482k","50.79m","10.53351k","2,151","1",
"10-Jul-2023","10773","10773","10533","10624","840k","89.14m","10.61095k","3,483","1",
"07-Jul-2023","10508","10650","10444","10639","938k","99.37m","10.59472k","2,782","1",
"06-Jul-2023","10514","10587","10403","10442","949k","99.63m","10.49378k","2,825","1",
"05-Jul-2023","10598","10703","10567","10651","530k","56.44m","10.64963k","1,553","1",
"04-Jul-2023","10800","10808","10641","10736","1m","157.75m","10.71937k","3,189","1",
"03-Jul-2023","10587","10760","10488","10760","1m","114.62m","10.68259k","3,515","1",
"30-Jun-2023","10416","10685","10393","10648","713k","75.67m","10.61782k","2,170","1",
"29-Jun-2023","10401","10441","10291","10394","536k","55.61m","10.3747k","1,446","1",
"28-Jun-2023","10101","10484","10101","10369","986k","101.96m","10.33583k","2,452","1",
"27-Jun-2023","10289","10295","10040","10184","1m","133.94m","10.17334k","4,122","1",
"26-Jun-2023","10367","10378","10168","10242","940k","96.34m","10.23402k","2,401","1",
"23-Jun-2023","10443","10443","10286","10394","2m","175.23m","10.36806k","4,279","1",
"22-Jun-2023","10729","10835","10360","10466","1m","114.83m","10.4843k","3,106","1",
"21-Jun-2023","10819","10902","10663","10729","2m","209.72m","10.72655k","5,791","1",
"20-Jun-2023","10856","10988","10691","10952","3m","275.47m","10.88631k","6,352","1",
"19-Jun-2023","10988","10988","10571","10856","2m","204.4m","10.76221k","5,450","1",
"16-Jun-2023","0","0","0","11131","0","0","0","0","1",
"15-Jun-2023","11133","11354","10934","11131","6m","647.04m","11.08717k","4,534","1",
"14-Jun-2023","11187","11195","11000","11103","2m","189.2m","11.0878k","3,790","1",
"13-Jun-2023","10450","11128","10450","11056","754k","83.21m","11.04244k","3,121","1",
"12-Jun-2023","11075","11178","10880","10983","2m","215.23m","10.96663k","3,062","1",
"09-Jun-2023","10759","11080","10759","11079","2m","175.55m","11.01246k","6,587","1",
"08-Jun-2023","10783","10971","10672","10930","2m","214.94m","10.88193k","4,323","1",
"07-Jun-2023","10782","10803","10639","10677","2m","192.01m","10.71319k","4,580","1",
"06-Jun-2023","10642","10746","10408","10746","1m","111.7m","10.62807k","3,457","1",
"05-Jun-2023","10685","10739","10538","10641","2m","241.22m","10.65151k","4,720","1",
"02-Jun-2023","10590","10698","10435","10614","809k","85.59m","10.58443k","3,293","1",
"01-Jun-2023","10200","10682","10180","10540","2m","217.23m","10.54146k","5,494","1",
"31-May-2023","9894","10145","9820","10059","3m","329.01m","10.0361k","5,230","1",
"30-May-2023","10356","10356","10005","10008","782k","78.96m","10.09437k","2,339","1",
"29-May-2023","10400","10437","10211","10211","570k","58.62m","10.28431k","1,863","1",
"26-May-2023","10399","10479","10107","10283","1m","148.19m","10.26673k","3,993","1",
"25-May-2023","10429","10429","10152","10399","2m","167.87m","10.30568k","4,602","1",
"24-May-2023","10475","10537","10167","10281","1m","140.18m","10.28105k","5,098","1",
"23-May-2023","10608","10752","10545","10579","1m","138.42m","10.62925k","3,279","1",
"22-May-2023","10574","10827","10533","10765","1m","129.26m","10.75763k","2,957","1",
"19-May-2023","11000","11000","10663","10706","1m","138.66m","10.71478k","4,065","1",
"18-May-2023","10564","10911","10338","10904","2m","190.91m","10.77604k","5,075","1",
"17-May-2023","10695","10695","10333","10537","843k","88.5m","10.49688k","3,039","1",
"16-May-2023","10514","10646","10428","10570","947k","100.05m","10.55856k","2,820","1",
"15-May-2023","10366","10540","10366","10489","874k","91.63m","10.48972k","2,162","1",
"12-May-2023","10457","10613","10320","10576","1m","152.88m","10.52923k","4,586","1",
"11-May-2023","10555","10600","10055","10297","2m","190.06m","10.34336k","6,570","1",
"10-May-2023","10650","10697","10421","10575","1m","126.73m","10.56906k","4,325","1",
"09-May-2023","10315","10601","10315","10538","2m","192.76m","10.52281k","3,659","1",
"08-May-2023","10499","10556","10364","10493","607k","63.74m","10.49469k","1,284","1",
"05-May-2023","10218","10425","10045","10425","2m","186.89m","10.29478k","3,359","1",
"04-May-2023","10387","10387","9993","10065","3m","341.84m","10.15231k","6,000","1",
"03-May-2023","10372","10372","10158","10289","3m","288.36m","10.28444k","6,207","1",
"02-May-2023","10279","10577","10035","10352","4m","380.41m","10.35341k","6,983","1",
"01-May-2023","0","0","0","10183","0","0","0","0","1",
"28-Apr-2023","10191","10194","9910","10183","1m","116.08m","10.10899k","2,800","1",
"27-Apr-2023","0","0","0","10072","0","0","0","0","1",
"26-Apr-2023","10000","10090","9797","10072","1m","126.78m","9.96861k","3,486","1",
"25-Apr-2023","9904","9943","9781","9903","1m","137.57m","9.87603k","3,718","1",
"24-Apr-2023","9910","10093","9854","9999","2m","176.9m","10.00188k","4,237","1",
"21-Apr-2023","9982","10025","9873","9912","2m","160.91m","9.9115k","2,652","1",
"20-Apr-2023","9999","10081","9981","10030","864k","86.6m","10.0244k","2,458","1",
"19-Apr-2023","9883","9961","9777","9946","2m","197.08m","9.91735k","2,326","1",
"18-Apr-2023","9900","9990","9796","9843","1m","139.98m","9.88216k","3,055","1",
"17-Apr-2023","9956","9983","9758","9840","1m","112.15m","9.83912k","1,822","1",
"14-Apr-2023","10023","10054","9841","10001","1m","118.56m","9.96001k","2,174","1",
"13-Apr-2023","10093","10159","9893","9980","762k","75.99m","9.97765k","3,009","1",
"12-Apr-2023","10091","10198","10010","10116","852k","86m","10.08926k","2,761","1",
"11-Apr-2023","9764","10146","9764","10073","2m","149.78m","9.98057k","3,963","1",
"10-Apr-2023","0","0","0","9963","0","0","0","0","1",
"07-Apr-2023","0","0","0","9963","0","0","0","0","1",
"06-Apr-2023","9810","10025","9810","9963","598k","59.51m","9.95503k","2,094","1",
"05-Apr-2023","10154","10157","9790","9859","2m","150.61m","9.92932k","4,116","1",
"04-Apr-2023","9872","10352","9872","10202","2m","186.07m","10.20353k","7,091","1",
"03-Apr-2023","10040","10040","9824","9915","998k","99.12m","9.92929k","2,403","1",
"31-Mar-2023","10200","10200","9832","9898","777k","77.05m","9.91543k","2,220","1",
"30-Mar-2023","10135","10223","10032","10131","1m","125.96m","10.11479k","2,651","1",
"29-Mar-2023","9788","10017","9779","10017","1m","139.13m","9.94144k","2,746","1",
"28-Mar-2023","9908","9970","9709","9804","956k","93.83m","9.81634k","2,536","1",
"27-Mar-2023","9859","9962","9751","9821","928k","91.17m","9.82712k","2,228","1",
"24-Mar-2023","9895","9943","9550","9736","1m","118.56m","9.69618k","2,889","1",
"23-Mar-2023","10150","10180","9961","10021","1m","125.73m","10.02184k","2,533","1",
"22-Mar-2023","10190","10406","9901","10195","3m","283.09m","10.26626k","5,563","1",
"21-Mar-2023","0","0","0","9991","0","0","0","0","1",
"20-Mar-2023","9891","10029","9412","9991","905k","88.91m","9.81621k","2,491","1",
"17-Mar-2023","9901","10208","9769","9840","3m","255.16m","9.912k","4,340","1",
"16-Mar-2023","10025","10282","9882","10150","6m","611.93m","10.16598k","9,552","1",
"15-Mar-2023","10266","10353","9762","9937","2m","226.82m","9.93466k","5,289","1",
"14-Mar-2023","10204","10342","10073","10300","2m","222.88m","10.25702k","5,411","1",
"13-Mar-2023","11058","11067","10300","10465","2m","219.38m","10.49967k","5,519","1",
"10-Mar-2023","11200","11295","10950","11058","1m","154.3m","11.07739k","3,007","1",
"09-Mar-2023","11300","11463","11276","11427","869k","98.94m","11.37683k","1,216","1",
"08-Mar-2023","11479","11479","11108","11284","2m","187.03m","11.26286k","3,093","1",
"07-Mar-2023","11366","11612","11366","11531","2m","190.53m","11.54278k","1,918","1",
"06-Mar-2023","11350","11561","11328","11499","1m","143.09m","11.48463k","2,173","1",
"03-Mar-2023","11186","11343","11135","11300","918k","103.47m","11.2844k","2,528","1",
"02-Mar-2023","11900","11900","11110","11142","667k","75.2m","11.27453k","2,841","1",
"01-Mar-2023","11888","11888","11650","11699","1m","161.1m","11.74877k","4,733","1",
"28-Feb-2023","11900","11907","11617","11829","2m","183.88m","11.85273k","2,783","1",
"27-Feb-2023","11349","11706","11340","11693","749k","87.26m","11.65443k","1,558","1",
"24-Feb-2023","11650","11798","11431","11474","1m","118.17m","11.57749k","2,081","1",
"23-Feb-2023","11643","11842","11601","11788","864k","101.73m","11.78087k","1,893","1",
"22-Feb-2023","11561","11696","11549","11640","1m","166.26m","11.61534k","3,457","1",
"21-Feb-2023","11757","11820","11641","11664","1m","143.4m","11.72301k","4,433","1",
"20-Feb-2023","11800","11875","11694","11758","1m","135.41m","11.75758k","1,988","1",
"17-Feb-2023","11581","11871","11576","11751","1m","129.17m","11.77694k","2,557","1",
"16-Feb-2023","11515","11742","11515","11650","1m","122.57m","11.64761k","2,069","1",
"15-Feb-2023","11415","11588","11415","11501","1m","144.84m","11.49521k","1,473","1",
"14-Feb-2023","11564","11624","11451","11550","1m","117.91m","11.55186k","1,732","1",
"13-Feb-2023","11400","11600","11326","11504","1m","169.12m","11.52046k","2,871","1",
"10-Feb-2023","11545","11561","11264","11329","2m","186.46m","11.40083k","2,097","1",
"09-Feb-2023","11425","11633","11367","11545","1m","129.79m","11.55543k","2,840","1",
"08-Feb-2023","11225","11425","11170","11391","634k","71.81m","11.32193k","1,100","1",
"07-Feb-2023","11087","11138","10926","11098","1m","165.01m","11.04915k","3,518","1",
"06-Feb-2023","11291","11325","11017","11080","2m","255.82m","11.07979k","4,924","1",
"03-Feb-2023","11270","11375","11140","11300","1m","122.89m","11.30715k","2,208","1",
"02-Feb-2023","11217","11318","11060","11168","1m","167.55m","11.20827k","4,097","1",
"01-Feb-2023","11151","11382","11146","11290","1m","166.97m","11.29495k","3,706","1",
"31-Jan-2023","11300","11300","11109","11168","836k","93.45m","11.18154k","1,695","1",
"30-Jan-2023","11250","11284","11149","11200","861k","96.45m","11.20002k","2,416","1",
"27-Jan-2023","11200","11281","11140","11247","1m","112.5m","11.23588k","1,572","1",
"26-Jan-2023","11100","11209","11000","11132","1m","129.31m","11.09909k","2,775","1",
"25-Jan-2023","10831","11149","10831","11021","897k","98.71m","11.01089k","1,851","1",
"24-Jan-2023","11000","11111","10978","11106","503k","55.7m","11.07533k","1,058","1",
"23-Jan-2023","10831","11129","10831","11028","683k","75.43m","11.04579k","2,086","1",
"20-Jan-2023","10775","11042","10775","10921","881k","96.27m","10.92933k","2,906","1",
"19-Jan-2023","10864","10970","10777","10912","2m","203.41m","10.87446k","5,331","1",
"18-Jan-2023","10677","10997","10528","10870","3m","354.39m","10.89486k","5,046","1",
"17-Jan-2023","11049","11064","10644","10677","4m","400.23m","10.83989k","5,628","1",
"16-Jan-2023","11001","11082","10971","11030","3m","357.21m","11.02643k","3,648","1",
"13-Jan-2023","11005","11050","10859","10973","3m","352.73m","10.97641k","4,830","1",
"12-Jan-2023","11100","11100","10815","10950","2m","242.4m","10.96358k","4,754","1",
"11-Jan-2023","11023","11172","10943","10943","843k","92.69m","10.98911k","2,027","1",
"10-Jan-2023","10862","11104","10800","11043","1m","132.64m","11.00905k","2,632","1",
"09-Jan-2023","10870","11092","10838","10948","1m","126.92m","10.95144k","3,367","1",
"06-Jan-2023","11121","11158","10856","10856","2m","263.67m","10.90675k","4,360","1",
"05-Jan-2023","10994","11200","10961","11000","2m","204.28m","11.025k","5,105","1",
"04-Jan-2023","10800","10969","10600","10942","952k","103.7m","10.89793k","2,537","1",
"03-Jan-2023","10505","10875","10505","10800","841k","90.02m","10.6973k","2,809","1",
"02-Jan-2023","0","0","0","10767","0","0","0","0","1",
"30-Dec-2022","10565","10830","10564","10767","740k","79.54m","10.74595k","1,446","1",
"29-Dec-2022","10621","10681","10516","10663","465k","49.44m","10.62726k","1,367","1",
"28-Dec-2022","10550","10735","10550","10705","577k","61.72m","10.68887k","1,323","1",
"27-Dec-2022","0","0","0","10710","0","0","0","0","1",
"26-Dec-2022","0","0","0","10710","0","0","0","0","1",
"23-Dec-2022","10700","10710","10493","10710","411k","43.67m","10.61279k","752","1",
"22-Dec-2022","10649","10741","10462","10521","648k","68.64m","10.58945k","2,315","1",
"21-Dec-2022","10542","10708","10499","10650","877k","93.14m","10.62585k","2,819","1",
"20-Dec-2022","10346","10605","10286","10525","1m","120.51m","10.49619k","2,920","1",
"19-Dec-2022","10379","10448","10128","10443","1m","125.82m","10.35113k","3,537","1",
"16-Dec-2022","0","0","0","10158","0","0","0","0","1",
"15-Dec-2022","10016","10267","9900","10158","4m","425.84m","10.18267k","2,688","1",
"14-Dec-2022","10088","10280","10088","10190","2m","161.77m","10.20036k","3,103","1",
"13-Dec-2022","10300","10402","10117","10268","2m","197.01m","10.28833k","4,076","1",
"12-Dec-2022","9889","10251","9889","10151","2m","207.42m","10.1546k","4,370","1",
"09-Dec-2022","10259","10259","9878","10056","1m","141.59m","10.04304k","3,195","1",
"08-Dec-2022","9833","10107","9832","10094","1m","136.09m","10.00802k","2,217","1",
"07-Dec-2022","10300","10300","9858","9905","1m","100.76m","9.9356k","3,232","1",
"06-Dec-2022","10300","10446","10201","10345","1m","126.77m","10.35854k","2,859","1",
"05-Dec-2022","10526","10526","10263","10300","1m","131.27m","10.33845k","2,938","1",
"02-Dec-2022","10151","10417","10107","10380","3m","304.45m","10.31249k","5,561","1",
"01-Dec-2022","10525","10734","10248","10248","5m","484.89m","10.48983k","12,858","1",
"30-Nov-2022","10585","10607","10438","10525","2m","241.98m","10.54783k","3,266","1",
"29-Nov-2022","10446","10599","10409","10525","1m","124.07m","10.51048k","2,426","1",
"28-Nov-2022","10055","10491","10055","10481","2m","175.81m","10.3987k","4,564","1",
"25-Nov-2022","10343","10540","10274","10497","1m","131.61m","10.46058k","3,226","1",
"24-Nov-2022","10283","10461","10283","10363","1m","125.53m","10.36744k","2,203","1",
"23-Nov-2022","10161","10370","10121","10325","2m","172.08m","10.28278k","3,085","1",
"22-Nov-2022","10099","10300","9988","10160","1m","151.64m","10.19355k","3,603","1",
"21-Nov-2022","9831","10211","9831","10135","2m","190.18m","10.09054k","7,654","1",
"18-Nov-2022","9585","9935","9535","9825","1m","127.3m","9.82628k","2,936","1",
"17-Nov-2022","9498","9632","9311","9572","1m","129.64m","9.46702k","3,485","1",
"16-Nov-2022","9671","9675","9000","9570","4m","367.3m","9.52207k","4,594","1",
"15-Nov-2022","9572","9856","9474","9640","2m","204.88m","9.60646k","6,648","1",
"14-Nov-2022","9650","9689","9488","9605","1m","121.43m","9.62078k","2,408","1",
"11-Nov-2022","9758","9835","9623","9660","2m","190.82m","9.72284k","5,411","1",
"10-Nov-2022","9420","9718","9313","9684","1m","107.33m","9.58595k","2,154","1",
"09-Nov-2022","9530","9580","9411","9447","883k","83.89m","9.50168k","2,276","1",
"08-Nov-2022","9341","9505","9250","9478","1m","109.72m","9.41518k","2,508","1",
"07-Nov-2022","8901","9562","8901","9341","1m","110.92m","9.4309k","3,368","1",
"04-Nov-2022","9200","9431","9143","9405","857k","79.68m","9.30017k","2,230","1",
"03-Nov-2022","9200","9342","9087","9188","1m","123.07m","9.22295k","3,013","1",
"02-Nov-2022","9265","9320","9169","9268","2m","181.03m","9.27239k","5,940","1",
"01-Nov-2022","9297","9321","9142","9150","2m","150.54m","9.23353k","3,938","1",
"31-Oct-2022","9289","9296","9154","9230","2m","155.39m","9.23112k","3,791","1",
"28-Oct-2022","9164","9255","9096","9218","2m","167.74m","9.21099k","4,343","1",
"27-Oct-2022","8820","9252","8820","9184","761k","69.46m","9.13089k","3,038","1",
"26-Oct-2022","8954","9142","8929","9091","723k","65.59m","9.07447k","2,083","1",
"25-Oct-2022","8900","8999","8825","8959","744k","66.38m","8.91734k","1,335","1",
"24-Oct-2022","8511","8940","8511","8906","1m","125.09m","8.81645k","2,920","1",
"21-Oct-2022","8447","8639","8380","8587","2m","208.76m","8.53088k","5,085","1",
"20-Oct-2022","8316","8592","8316","8495","2m","127.82m","8.50419k","2,419","1",
"19-Oct-2022","8160","8542","8160","8497","1m","109.69m","8.45546k","2,763","1",
"18-Oct-2022","8550","8584","8401","8448","1m","100.94m","8.45451k","3,911","1",
"17-Oct-2022","8132","8531","8132","8500","1m","124.75m","8.42871k","3,843","1",
"14-Oct-2022","8175","8382","8098","8141","983k","80.57m","8.19338k","3,387","1",
"13-Oct-2022","7710","8142","7684","8100","2m","128.5m","8.01792k","5,112","1",
"12-Oct-2022","7850","7895","7500","7710","2m","129.77m","7.7022k","5,063","1",
"11-Oct-2022","8019","8019","7807","7910","995k","78.53m","7.89572k","3,201","1",
"10-Oct-2022","7833","7986","7806","7894","795k","62.97m","7.92022k","2,383","1",
"07-Oct-2022","7716","7951","7700","7926","825k","64.91m","7.86849k","2,727","1",
"06-Oct-2022","7775","7899","7766","7805","1m","90.42m","7.82517k","3,895","1",
"05-Oct-2022","7858","7935","7681","7737","1m","87.27m","7.75801k","3,635","1",
"04-Oct-2022","7560","7784","7529","7762","2m","127.72m","7.70932k","5,449","1",
"03-Oct-2022","7150","7585","7150","7505","2m","119.36m","7.4588k","3,458","1",
"30-Sep-2022","7200","7258","7008","7237","2m","160.76m","7.19756k","3,814","1",
"29-Sep-2022","7127","7127","6816","6957","2m","109.47m","6.95515k","2,986","1",
"28-Sep-2022","7253","7284","7008","7123","4m","263.93m","7.11289k","5,301","1",
"27-Sep-2022","7770","7770","7251","7283","3m","234.13m","7.36095k","5,779","1",
"26-Sep-2022","7698","7858","7405","7602","2m","166.34m","7.54098k","4,034","1",
"23-Sep-2022","8000","8134","7797","7837","3m","251.62m","7.9128k","4,189","1",
"22-Sep-2022","7980","8177","7897","8003","2m","186.69m","8.04458k","3,622","1",
"21-Sep-2022","7867","8013","7782","8000","4m","354.33m","7.88961k","2,631","1",
"20-Sep-2022","7849","7984","7803","7867","2m","165.32m","7.87695k","2,582","1",
"19-Sep-2022","7818","7823","7628","7823","964k","74.71m","7.74793k","1,019","1",
"16-Sep-2022","7852","8023","7539","7799","6m","464.27m","7.8491k","4,667","1",
"15-Sep-2022","7890","8007","7733","7787","5m","358.95m","7.85447k","2,205","1",
"14-Sep-2022","7849","7921","7788","7869","1m","101.79m","7.87471k","1,602","1",
"13-Sep-2022","8276","8288","7900","7925","1m","89.53m","8.04979k","2,628","1",
"12-Sep-2022","8145","8270","8032","8254","1m","95.96m","8.23495k","2,779","1",
"09-Sep-2022","8060","8167","7987","8042","989k","79.71m","8.05727k","2,776","1",
"08-Sep-2022","7752","7929","7698","7900","3m","215.7m","7.80889k","4,758","1",
"07-Sep-2022","8295","8333","7685","7752","1m","95.22m","7.82342k","3,013","1",
"06-Sep-2022","8253","8527","8242","8298","646k","53.94m","8.34717k","1,291","1",
"05-Sep-2022","8256","8469","8225","8330","2m","172.35m","8.37887k","1,710","1",
"02-Sep-2022","8263","8404","8176","8372","3m","267.72m","8.26165k","3,162","1",
"01-Sep-2022","8194","8377","8153","8227","6m","464.95m","8.2703k","6,010","1",
"31-Aug-2022","8258","8388","8182","8251","3m","216.08m","8.24594k","2,394","1",
"30-Aug-2022","8430","8430","8101","8197","764k","62.95m","8.23875k","1,929","1",
"29-Aug-2022","8459","8459","8085","8141","661k","54.02m","8.17567k","1,367","1",
"26-Aug-2022","8405","8468","8273","8348","693k","58.16m","8.39026k","1,472","1",
"25-Aug-2022","8330","8464","8262","8300","663k","55.48m","8.37031k","1,349","1",
"24-Aug-2022","8301","8478","8301","8345","403k","33.78m","8.37304k","1,053","1",
"23-Aug-2022","8425","8493","8324","8423","539k","45.32m","8.40914k","1,396","1",
"22-Aug-2022","8739","8739","8390","8446","779k","65.98m","8.47113k","2,059","1",
"19-Aug-2022","9022","9022","8515","8557","762k","66.06m","8.66713k","1,448","1",
"18-Aug-2022","9056","9100","8935","9080","591k","53.28m","9.0202k","1,318","1",
"17-Aug-2022","9120","9243","8954","8960","756k","68.69m","9.08967k","945","1",
"16-Aug-2022","9126","9212","9083","9174","563k","51.59m","9.16033k","1,688","1",
"15-Aug-2022","9123","9243","9075","9158","844k","77.09m","9.13702k","1,945","1",
"12-Aug-2022","9059","9278","9031","9199","665k","61.13m","9.19765k","1,636","1",
"11-Aug-2022","9134","9216","8994","9089","891k","80.89m","9.07807k","2,167","1",
"10-Aug-2022","9022","9238","9022","9162","759k","69.56m","9.16719k","1,778","1",
"09-Aug-2022","0","0","0","9211","0","0","0","0","1",
"08-Aug-2022","9211","9263","9157","9211","457k","42.12m","9.21106k","1,435","1",
"05-Aug-2022","9043","9219","9020","9194","516k","47.02m","9.11952k","1,362","1",
"04-Aug-2022","9100","9150","8960","8987","955k","86.14m","9.02472k","2,699","1",
"03-Aug-2022","8919","9080","8902","9074","609k","55.03m","9.02893k","2,264","1",
"02-Aug-2022","8753","9005","8753","8924","1m","108.38m","8.91034k","2,768","1",
"01-Aug-2022","8501","8935","8501","8911","541k","48.04m","8.8866k","1,173","1",
"29-Jul-2022","8837","8903","8705","8850","1m","116.56m","8.83327k","2,026","1",
"28-Jul-2022","8792","8877","8705","8756","834k","73.23m","8.78927k","996","1",
"27-Jul-2022","8715","8828","8605","8792","418k","36.65m","8.76306k","1,244","1",
"26-Jul-2022","8719","8754","8614","8700","494k","42.84m","8.67587k","1,378","1",
"25-Jul-2022","8700","8801","8495","8697","950k","82.52m","8.68541k","2,023","1",
"22-Jul-2022","8910","8923","8677","8699","649k","57.23m","8.81571k","1,409","1",
"21-Jul-2022","8739","8842","8536","8837","1m","97.3m","8.70531k","2,676","1",
"20-Jul-2022","8605","8867","8527","8652","1m","96.12m","8.66591k","2,769","1",
"19-Jul-2022","8831","8979","8723","8926","1m","102.37m","8.87718k","2,629","1",
"18-Jul-2022","8765","8958","8765","8827","1m","115.71m","8.85843k","2,610","1",
"15-Jul-2022","8494","8705","8289","8647","3m","274.62m","8.50418k","5,158","1",
"14-Jul-2022","8423","8551","8346","8384","2m","203.12m","8.44284k","2,728","1",
"13-Jul-2022","8599","8599","8294","8386","2m","135.6m","8.3911k","4,430","1",
"12-Jul-2022","8419","8419","8130","8402","1m","118.59m","8.30673k","2,005","1",
"11-Jul-2022","8529","8529","8157","8330","1m","87.33m","8.38349k","2,861","1",
"08-Jul-2022","8540","8650","8335","8425","2m","148.36m","8.49821k","4,706","1",
"07-Jul-2022","8269","8625","8269","8563","758k","64.68m","8.53118k","1,889","1",
"06-Jul-2022","8301","8302","8096","8269","1m","85.33m","8.20552k","2,386","1",
"05-Jul-2022","8701","8710","8115","8123","897k","74.4m","8.29328k","2,714","1",
"04-Jul-2022","8623","8725","8548","8660","1m","88.19m","8.66335k","2,845","1",
"01-Jul-2022","8655","8814","8430","8466","871k","75.71m","8.6907k","2,421","1",
"30-Jun-2022","8800","8883","8618","8740","2m","212.9m","8.74372k","5,366","1",
"29-Jun-2022","8767","8941","8767","8860","1m","98.97m","8.88511k","2,866","1",
"28-Jun-2022","8878","9025","8828","8963","1m","110.5m","8.96656k","2,930","1",
"27-Jun-2022","8799","8955","8779","8878","2m","152.11m","8.88478k","2,866","1",
"24-Jun-2022","8536","8836","8476","8827","875k","76.41m","8.73573k","2,878","1",
"23-Jun-2022","8430","8688","8430","8536","2m","193.99m","8.58127k","5,767","1",
"22-Jun-2022","8505","8638","8331","8574","2m","202.72m","8.51412k","4,506","1",
"21-Jun-2022","8950","8950","8563","8608","2m","138.17m","8.72003k","2,410","1",
"20-Jun-2022","8546","8851","8546","8760","1m","93.11m","8.75495k","2,053","1",
"17-Jun-2022","9400","9400","8546","8546","2m","161.91m","8.64372k","3,414","1",
"16-Jun-2022","0","0","0","8953","0","0","0","0","1",
"15-Jun-2022","8500","9022","8500","8953","3m","307.59m","8.96599k","2,242","1",
"14-Jun-2022","9400","9400","8893","8963","1m","117.88m","8.99325k","3,866","1",
"13-Jun-2022","8900","8984","8736","8905","946k","83.72m","8.84942k","2,250","1",
"10-Jun-2022","9051","9165","8927","8966","781k","70.48m","9.02178k","1,802","1",
"09-Jun-2022","9094","9266","9019","9070","941k","85.67m","9.1277k","1,593","1",
"08-Jun-2022","9500","9500","9100","9190","2m","148.6m","9.18414k","4,374","1",
"07-Jun-2022","9351","9351","9095","9248","549k","50.62m","9.22072k","1,544","1",
"06-Jun-2022","9488","9591","9180","9351","808k","75.81m","9.38634k","2,440","1",
