Date,Open,High,Low,Close,Volume,Value,MktVWAP,Transactions,Adj. Factor
"29-Aug-2022","16350","16350","15693","15946","3m","484.61m","15.91974k","7,896","1",
"26-Aug-2022","15950","16582","15877","16269","3m","564.52m","16.27168k","8,554","1",
"25-Aug-2022","15801","16140","15674","16090","3m","458.3m","15.95706k","7,393","1",
"24-Aug-2022","15850","15928","15658","15749","3m","458.45m","15.77284k","6,374","1",
"23-Aug-2022","16319","16320","15877","15995","3m","407.2m","16.00949k","4,071","1",
"22-Aug-2022","16455","16455","15827","16086","3m","548.87m","16.05661k","8,235","1",
"19-Aug-2022","17315","17345","16411","16454","6m","936.28m","16.72681k","10,065","1",
"18-Aug-2022","17195","17246","17080","17144","2m","386.18m","17.14665k","5,920","1",
"17-Aug-2022","17368","17553","17043","17174","3m","473.72m","17.22945k","6,485","1",
"16-Aug-2022","17073","17562","17073","17357","2m","335.06m","17.39272k","5,865","1",
"15-Aug-2022","17100","17320","16882","17208","2m","341.53m","17.19458k","5,192","1",
"12-Aug-2022","16969","17199","16940","17088","2m","368.11m","17.1106k","4,912","1",
"11-Aug-2022","16756","17086","16668","16969","3m","479.7m","16.95091k","4,231","1",
"10-Aug-2022","16530","17080","16530","16722","3m","575.74m","16.75069k","7,814","1",
"09-Aug-2022","0","0","0","16778","0","0","0","0","1",
"08-Aug-2022","16717","16847","16552","16778","2m","407.89m","16.72642k","6,454","1",
"05-Aug-2022","16500","16712","16350","16660","4m","743.11m","16.59006k","5,687","1",
"04-Aug-2022","16030","16449","15904","16289","7m","1.08b","16.24245k","10,591","1",
"03-Aug-2022","15722","16050","15537","15947","3m","473.07m","15.84561k","6,780","1",
"02-Aug-2022","15925","16134","15467","15616","4m","571.02m","15.66044k","7,135","1",
"01-Aug-2022","15901","16212","15745","15911","4m","608.31m","15.9796k","4,931","1",
"29-Jul-2022","16150","16300","15930","15999","5m","800.24m","16.0366k","5,249","1",
"28-Jul-2022","15850","16096","15816","15965","3m","555.18m","15.98376k","4,388","1",
"27-Jul-2022","15794","15853","15612","15800","2m","296.4m","15.77617k","5,050","1",
"26-Jul-2022","15620","15856","15620","15755","2m","295.12m","15.73792k","4,935","1",
"25-Jul-2022","15500","15772","15416","15578","2m","309.01m","15.60592k","4,170","1",
"22-Jul-2022","15795","15913","15530","15549","2m","350.28m","15.65566k","5,706","1",
"21-Jul-2022","15453","15800","15250","15661","2m","375.93m","15.58667k","4,600","1",
"20-Jul-2022","15690","15724","15254","15365","3m","458.45m","15.4417k","6,889","1",
"19-Jul-2022","15001","15549","15001","15470","2m","302.61m","15.43292k","5,202","1",
"18-Jul-2022","15200","15372","15057","15260","3m","496.66m","15.26124k","7,363","1",
"15-Jul-2022","15139","15148","14528","14996","3m","445.83m","14.94777k","7,015","1",
"14-Jul-2022","15060","15116","14429","14723","3m","489.13m","14.75163k","8,534","1",
"13-Jul-2022","15200","15357","14910","14999","3m","477.21m","15.09847k","7,223","1",
"12-Jul-2022","15099","15432","15069","15395","2m","373.88m","15.30836k","5,744","1",
"11-Jul-2022","15415","15426","15153","15171","1m","161.54m","15.24071k","2,587","1",
"08-Jul-2022","15400","15508","15102","15416","2m","377.25m","15.33961k","6,021","1",
"07-Jul-2022","15118","15501","15045","15344","5m","704.14m","15.29098k","6,714","1",
"06-Jul-2022","15199","15225","14709","14897","3m","473.68m","14.9134k","5,790","1",
"05-Jul-2022","15800","15800","14871","14916","4m","642.41m","15.16501k","7,759","1",
"04-Jul-2022","15713","15853","15360","15631","3m","454.17m","15.63977k","6,063","1",
"01-Jul-2022","15498","15764","15231","15264","3m","396.7m","15.45582k","6,391","1",
"30-Jun-2022","16000","16066","15500","15517","4m","698.43m","15.6083k","7,401","1",
"29-Jun-2022","16340","16340","16003","16142","3m","428.2m","16.13474k","7,069","1",
"28-Jun-2022","16580","16580","16164","16340","2m","382.25m","16.30999k","6,621","1",
"27-Jun-2022","16600","16749","16160","16311","2m","397.17m","16.30983k","4,753","1",
"24-Jun-2022","16251","16511","16083","16511","3m","458.35m","16.43142k","4,255","1",
"23-Jun-2022","16022","16362","15994","16199","2m","304.9m","16.21144k","4,289","1",
"22-Jun-2022","16270","16298","15820","16283","3m","519.35m","16.10393k","6,451","1",
"21-Jun-2022","16500","16689","16290","16335","4m","675.98m","16.43379k","6,509","1",
"20-Jun-2022","15834","16358","15834","16287","2m","244.48m","16.24334k","3,754","1",
"17-Jun-2022","15994","16176","15730","15801","7m","1.13b","15.83446k","7,051","1",
"16-Jun-2022","0","0","0","16217","0","0","0","0","1",
"15-Jun-2022","15882","16259","15690","16217","11m","1.75b","16.07356k","6,968","1",
"14-Jun-2022","15730","16200","15730","15929","5m","792.28m","15.99112k","9,947","1",
"13-Jun-2022","15450","15579","15065","15552","4m","588.98m","15.38917k","7,652","1",
"10-Jun-2022","15801","15894","15523","15558","2m","355.59m","15.62556k","3,491","1",
"09-Jun-2022","16056","16350","15825","15825","2m","379.23m","15.98591k","4,801","1",
"08-Jun-2022","16230","16479","16050","16124","2m","337.95m","16.16824k","5,221","1",
"07-Jun-2022","16625","16800","16101","16245","3m","478.85m","16.27711k","6,598","1",
"06-Jun-2022","17070","17104","16503","16625","2m","386.48m","16.63973k","6,125","1",
