Date,Open,High,Low,Close,Volume,Value,MktVWAP,Transactions,Adj. Factor
"05-Sep-2023","38","46","38","43","49k","20.38k","41.67074","4","1",
"04-Sep-2023","46","46","40","40","12k","5.19k","41.60485","3","1",
"01-Sep-2023","42","42","40","40","638","265.2","41.5674","2","1",
"31-Aug-2023","36","40","36","40","5k","1.94k","37.12536","3","1",
"30-Aug-2023","36","41","36","37","29k","11.63k","40.27127","6","1",
"29-Aug-2023","42","43","36","40","67k","26.46k","39.40729","9","1",
"28-Aug-2023","40","42","40","42","3k","1.38k","41.40173","2","1",
"25-Aug-2023","43","43","39","40","201k","79.98k","39.86322","17","1",
"24-Aug-2023","39","45","39","45","152k","61.1k","40.28428","6","1",
"23-Aug-2023","38","42","38","39","92k","36.88k","39.94759","11","1",
"22-Aug-2023","38","47","38","40","157k","61.39k","39.09968","15","1",
"21-Aug-2023","38","41","38","38","27k","10.36k","38.50967","4","1",
"18-Aug-2023","40","40","40","40","12k","4.88k","40","2","1",
"17-Aug-2023","41","43","39","39","118k","48.42k","40.90124","11","1",
"16-Aug-2023","48","48","41","43","89k","40.31k","45.23199","9","1",
"15-Aug-2023","39","49","38","49","176k","70.36k","39.98138","13","1",
"14-Aug-2023","40","40","35","35","122k","43.7k","35.8324","6","1",
"11-Aug-2023","36","36","35","35","12k","4.17k","35.36095","13","1",
"10-Aug-2023","38","39","38","39","31k","11.64k","38.15397","3","1",
"09-Aug-2023","0","0","0","40","0","0","0","0","1",
"08-Aug-2023","33","40","33","40","43k","15.19k","35.57452","3","1",
"07-Aug-2023","38","38","34","34","15k","5.74k","37.9413","6","1",
"04-Aug-2023","36","36","36","36","32k","11.52k","36","1","1",
"03-Aug-2023","36","36","36","36","218k","78.48k","36","1","1",
"02-Aug-2023","39","39","34","34","20k","7.72k","37.65996","4","1",
"01-Aug-2023","39","39","34","37","129k","45.47k","35.13982","18","1",
"31-Jul-2023","39","39","38","39","32k","12.51k","38.90356","5","1",
"28-Jul-2023","38","38","38","38","19k","7.07k","38","3","1",
"27-Jul-2023","38","40","38","40","215k","81.71k","38.09091","4","1",
"26-Jul-2023","34","34","34","34","10k","3.35k","34","1","1",
"25-Jul-2023","0","0","0","39","0","0","0","0","1",
"24-Jul-2023","35","39","35","39","27k","9.57k","35.8537","3","1",
"21-Jul-2023","39","39","39","39","500","195","39","1","1",
"20-Jul-2023","35","37","31","36","159k","56.46k","35.55097","18","1",
"19-Jul-2023","35","43","35","42","72k","26.07k","36.17857","13","1",
"18-Jul-2023","43","43","43","43","5k","2.32k","43","2","1",
"17-Jul-2023","34","35","30","35","38k","12.84k","33.39444","7","1",
"14-Jul-2023","0","0","0","34","0","0","0","0","1",
"13-Jul-2023","34","34","34","34","14k","4.92k","34","4","1",
"12-Jul-2023","35","35","35","35","690","241.5","35","1","1",
"11-Jul-2023","35","35","30","35","77k","24.59k","32.05027","10","1",
"10-Jul-2023","35","35","35","35","36k","12.6k","35","2","1",
"07-Jul-2023","35","35","35","35","10k","3.5k","35","1","1",
"06-Jul-2023","35","35","33","33","12k","4.03k","33.83571","3","1",
"05-Jul-2023","32","35","32","35","92k","31.71k","34.49999","6","1",
"04-Jul-2023","0","0","0","36","0","0","0","0","1",
"03-Jul-2023","38","38","36","36","36k","13.11k","36.82049","4","1",
"30-Jun-2023","38","39","38","39","18k","6.81k","38.2809","2","1",
"29-Jun-2023","40","40","37","37","34k","13.02k","38.61444","4","1",
"28-Jun-2023","41","41","41","41","13k","5.49k","41","2","1",
"27-Jun-2023","44","44","40","41","77k","32.56k","42.52418","11","1",
"26-Jun-2023","30","49","30","49","246k","79.13k","32.19626","10","1",
"23-Jun-2023","32","32","30","30","33k","10.13k","30.42284","7","1",
"22-Jun-2023","33","36","33","36","9k","3.17k","34.99249","5","1",
"21-Jun-2023","30","32","30","32","11k","3.5k","31.3066","4","1",
"20-Jun-2023","30","30","29","30","122k","36.28k","29.82035","17","1",
"19-Jun-2023","30","33","30","33","47k","14.83k","31.85604","4","1",
"16-Jun-2023","0","0","0","34","0","0","0","0","1",
"15-Jun-2023","30","34","28","34","77k","24.45k","31.56606","5","1",
"14-Jun-2023","30","31","30","31","182k","55.66k","30.64854","13","1",
"13-Jun-2023","0","0","0","32","0","0","0","0","1",
"12-Jun-2023","32","32","30","32","112k","34.9k","31.08447","3","1",
"09-Jun-2023","34","34","25","33","74m","18.62m","25.02368","19","1",
"08-Jun-2023","29","34","27","34","127k","36.07k","28.4938","5","1",
"07-Jun-2023","29","35","26","34","431k","117.01k","27.15361","10","1",
"06-Jun-2023","30","30","26","29","69k","18.8k","27.23854","10","1",
"05-Jun-2023","30","30","30","30","15k","4.43k","30","1","1",
"02-Jun-2023","27","30","27","30","627k","187.91k","29.98478","15","1",
"01-Jun-2023","30","30","25","30","250k","63.53k","25.37098","28","1",
"31-May-2023","30","30","28","28","34k","9.93k","29.17585","3","1",
"30-May-2023","32","32","29","29","38k","11.76k","31.14144","4","1",
"29-May-2023","0","0","0","34","0","0","0","0","1",
"26-May-2023","29","34","29","34","44k","12.96k","29.45455","3","1",
"25-May-2023","0","0","0","29","0","0","0","0","1",
"24-May-2023","34","34","29","29","11k","3.31k","29.44535","2","1",
"23-May-2023","27","44","26","28","1m","331.62k","29.34268","12","1",
"22-May-2023","30","30","30","30","33k","9.9k","30","1","1",
"19-May-2023","29","30","29","29","185k","53.91k","29.17877","4","1",
"18-May-2023","30","30","30","30","49k","14.58k","30","5","1",
"17-May-2023","30","30","29","29","249k","73.03k","29.29017","2","1",
"16-May-2023","47","47","29","29","162k","49.83k","30.77683","7","1",
"15-May-2023","0","0","0","29","0","0","0","0","1",
"12-May-2023","30","30","29","29","195k","56.73k","29.09231","4","1",
"11-May-2023","30","30","29","29","199k","57.89k","29.12372","2","1",
"10-May-2023","30","30","28","30","44k","12.89k","29.41475","3","1",
"09-May-2023","30","30","28","30","106k","31.74k","29.99998","4","1",
"08-May-2023","0","0","0","30","0","0","0","0","1",
"05-May-2023","28","30","28","30","734k","220.16k","29.99695","9","1",
