Date,Open,High,Low,Close,Volume,Value,MktVWAP,Transactions,Adj. Factor
"22-Sep-2023","2940","2942","2845","2862","40k","1.14m","2.86686k","60","1",
"21-Sep-2023","2919","3083","2805","2900","1m","41.91m","2.94196k","431","1",
"20-Sep-2023","2749","2924","2742","2924","157k","4.5m","2.87384k","272","1",
"19-Sep-2023","2575","2756","2575","2735","411k","11.1m","2.70236k","668","1",
"18-Sep-2023","2656","2656","2599","2642","182k","4.79m","2.63078k","321","1",
"15-Sep-2023","2485","2656","2485","2656","2m","64.58m","2.6469k","649","1",
"14-Sep-2023","2573","2573","2427","2545","572k","14.54m","2.54252k","956","1",
"13-Sep-2023","2489","2546","2381","2520","809k","20.23m","2.50211k","1,306","1",
"12-Sep-2023","2497","2505","2430","2490","768k","19.08m","2.47838k","760","1",
"11-Sep-2023","2525","2525","2363","2497","706k","17.44m","2.46842k","1,216","1",
"08-Sep-2023","2549","2549","2450","2532","121k","3.01m","2.48572k","313","1",
"07-Sep-2023","2528","2599","2452","2507","529k","13.22m","2.49557k","233","1",
"06-Sep-2023","2473","2600","2473","2527","267k","6.71m","2.50688k","448","1",
"05-Sep-2023","2649","2649","2451","2500","336k","8.44m","2.51073k","442","1",
"04-Sep-2023","2636","2636","2531","2596","12k","310.46k","2.57171k","39","1",
"01-Sep-2023","2619","2684","2451","2567","186k","4.67m","2.51822k","338","1",
"31-Aug-2023","2660","2678","2546","2575","55k","1.43m","2.59369k","80","1",
"30-Aug-2023","2577","2660","2577","2660","45k","1.18m","2.6244k","83","1",
"29-Aug-2023","2540","2590","2520","2550","230k","5.88m","2.55386k","224","1",
"28-Aug-2023","2599","2599","2526","2574","88k","2.25m","2.55331k","287","1",
"25-Aug-2023","2569","2590","2466","2538","125k","3.16m","2.51581k","245","1",
"24-Aug-2023","2490","2573","2490","2570","77k","1.97m","2.55961k","167","1",
"23-Aug-2023","2510","2573","2450","2501","325k","8.14m","2.49978k","253","1",
"22-Aug-2023","2516","2559","2430","2491","1m","30.09m","2.51045k","417","1",
"21-Aug-2023","2625","2625","2440","2519","301k","7.57m","2.51076k","567","1",
"18-Aug-2023","2613","2649","2550","2579","14k","373.58k","2.58423k","38","1",
"17-Aug-2023","2625","2729","2625","2649","18k","472.6k","2.65907k","58","1",
"16-Aug-2023","2552","2609","2550","2609","36k","931.37k","2.57947k","69","1",
"15-Aug-2023","2587","2598","2476","2598","1m","35.55m","2.56708k","130","1",
"14-Aug-2023","2509","2575","2476","2538","394k","9.94m","2.52462k","171","1",
"11-Aug-2023","2595","2595","2484","2484","1m","30.45m","2.55537k","43","1",
"10-Aug-2023","2481","2600","2450","2599","31k","766.75k","2.49616k","121","1",
"09-Aug-2023","0","0","0","2500","0","0","0","0","1",
"08-Aug-2023","2520","2520","2450","2500","25k","618.54k","2.49603k","68","1",
"07-Aug-2023","2497","2500","2405","2500","2m","49.87m","2.47973k","150","1",
"04-Aug-2023","2443","2447","2401","2401","8k","205.79k","2.4289k","32","1",
"03-Aug-2023","2500","2568","2395","2400","351k","8.74m","2.49151k","133","1",
"02-Aug-2023","2600","2600","2425","2500","282k","7.07m","2.50719k","636","1",
"01-Aug-2023","2609","2625","2561","2588","1m","38.91m","2.61658k","112","1",
"31-Jul-2023","2782","2782","2527","2600","568k","15.19m","2.61006k","233","1",
"28-Jul-2023","2782","2782","2643","2716","5k","130.13k","2.70984k","7","1",
"27-Jul-2023","2658","2714","2650","2700","39k","1.05m","2.69778k","43","1",
"26-Jul-2023","2817","2817","2655","2655","29k","787.7k","2.69337k","35","1",
"25-Jul-2023","2696","2810","2650","2810","76k","2.08m","2.74993k","273","1",
"24-Jul-2023","2553","2702","2553","2702","38k","985.37k","2.59916k","58","1",
"21-Jul-2023","2550","2680","2550","2680","28k","745.92k","2.64334k","68","1",
"20-Jul-2023","2550","2648","2550","2638","50k","1.3m","2.60167k","100","1",
"19-Jul-2023","2526","2606","2502","2590","35k","884.5k","2.56101k","76","1",
"18-Jul-2023","2551","2660","2515","2519","218k","5.63m","2.55362k","135","1",
"17-Jul-2023","2650","2678","2530","2550","20k","521.41k","2.62211k","55","1",
"14-Jul-2023","2778","2778","2600","2601","10k","257.55k","2.63232k","24","1",
"13-Jul-2023","2770","2782","2661","2778","12k","322.71k","2.73557k","21","1",
"12-Jul-2023","2735","2843","2639","2639","35k","957.46k","2.71838k","129","1",
"11-Jul-2023","2856","2897","2700","2700","13k","366.94k","2.81849k","50","1",
"10-Jul-2023","2700","2880","2700","2880","56k","1.58m","2.81184k","108","1",
"07-Jul-2023","2624","2717","2600","2703","26k","689.97k","2.68429k","40","1",
"06-Jul-2023","2600","2692","2500","2600","35k","918.43k","2.6149k","61","1",
"05-Jul-2023","2598","2654","2551","2650","168k","4.37m","2.60084k","66","1",
"04-Jul-2023","2599","2600","2535","2600","30k","781.11k","2.57105k","50","1",
"03-Jul-2023","2600","2650","2501","2550","268k","6.93m","2.58294k","189","1",
"30-Jun-2023","2595","2601","2550","2601","89k","2.32m","2.60087k","4","1",
"29-Jun-2023","2502","2544","2502","2529","249k","6.32m","2.52977k","27","1",
"28-Jun-2023","2555","2650","2516","2550","453k","11.49m","2.54327k","127","1",
"27-Jun-2023","2670","2670","2534","2534","100k","2.62m","2.58123k","53","1",
"26-Jun-2023","2700","2700","2600","2632","33k","876.14k","2.64638k","35","1",
"23-Jun-2023","2776","2776","2651","2699","64k","1.73m","2.72487k","140","1",
"22-Jun-2023","2716","2859","2711","2776","60k","1.68m","2.78868k","66","1",
"21-Jun-2023","2775","2802","2725","2767","17k","479.32k","2.77543k","20","1",
"20-Jun-2023","2835","2880","2752","2803","175k","4.98m","2.84535k","232","1",
"19-Jun-2023","2675","2916","2675","2916","99k","2.79m","2.81617k","230","1",
"16-Jun-2023","0","0","0","2700","0","0","0","0","1",
"15-Jun-2023","2509","2800","2500","2700","234k","6.28m","2.68288k","611","1",
"14-Jun-2023","2510","2510","2440","2510","2m","37.87m","2.47909k","45","1",
"13-Jun-2023","2441","2510","2403","2510","8k","196.91k","2.46503k","35","1",
"12-Jun-2023","2400","2441","2400","2441","91k","2.21m","2.42645k","114","1",
"09-Jun-2023","2352","2440","2351","2408","386k","9.26m","2.40293k","152","1",
"08-Jun-2023","2384","2404","2311","2400","79k","1.88m","2.37007k","73","1",
"07-Jun-2023","2400","2430","2282","2311","43k","1.01m","2.34551k","196","1",
"06-Jun-2023","2450","2450","2400","2400","32k","770.36k","2.42436k","81","1",
"05-Jun-2023","2474","2474","2410","2424","164k","4m","2.44796k","152","1",
"02-Jun-2023","2449","2500","2434","2434","84k","2.06m","2.46947k","61","1",
"01-Jun-2023","2389","2450","2375","2450","6k","151.79k","2.436k","15","1",
"31-May-2023","2470","2470","2400","2449","1m","30.57m","2.44954k","161","1",
"30-May-2023","2599","2599","2471","2488","13k","323.95k","2.4933k","33","1",
"29-May-2023","2510","2579","2490","2510","87k","2.19m","2.50543k","122","1",
"26-May-2023","2600","2600","2503","2503","8k","206.77k","2.53494k","12","1",
"25-May-2023","2649","2649","2600","2600","10k","254.47k","2.60219k","12","1",
"24-May-2023","2551","2650","2551","2605","41k","1.07m","2.61066k","49","1",
"23-May-2023","2600","2649","2560","2605","19k","494.07k","2.60184k","37","1",
"22-May-2023","2500","2601","2491","2600","18k","473.49k","2.57093k","56","1",
"19-May-2023","2599","2599","2490","2490","322k","8.2m","2.51031k","30","1",
"18-May-2023","2606","2640","2500","2500","109k","2.82m","2.60008k","102","1",
"17-May-2023","2511","2610","2511","2600","57k","1.48m","2.58257k","62","1",
"16-May-2023","2520","2625","2491","2500","494k","12.4m","2.51012k","424","1",
"15-May-2023","2500","2564","2490","2500","568k","14.19m","2.50083k","96","1",
"12-May-2023","2411","2497","2411","2416","7k","169.77k","2.4502k","33","1",
"11-May-2023","2497","2510","2411","2510","87k","2.14m","2.4519k","72","1",
"10-May-2023","2510","2510","2400","2400","30k","730.76k","2.45898k","130","1",
"09-May-2023","2460","2519","2460","2476","39k","963.19k","2.47536k","51","1",
"08-May-2023","2449","2519","2449","2519","8k","191.45k","2.4684k","26","1",
"05-May-2023","2425","2451","2385","2450","13k","325.3k","2.42145k","56","1",
"04-May-2023","2601","2601","2426","2426","15k","372.36k","2.47024k","40","1",
"03-May-2023","2750","2750","2601","2601","8k","218k","2.62307k","9","1",
"02-May-2023","2639","2691","2632","2686","13k","348.25k","2.67826k","25","1",
"01-May-2023","0","0","0","2638","0","0","0","0","1",
"28-Apr-2023","2656","2768","2631","2638","97k","2.61m","2.69951k","106","1",
"27-Apr-2023","0","0","0","2630","0","0","0","0","1",
"26-Apr-2023","2789","2789","2630","2630","33k","899.37k","2.68927k","129","1",
"25-Apr-2023","2740","2740","2676","2685","14k","391.85k","2.70617k","23","1",
"24-Apr-2023","2630","2870","2630","2870","31k","857.51k","2.76778k","60","1",
"21-Apr-2023","2653","2711","2653","2709","3k","66.97k","2.67024k","17","1",
"20-Apr-2023","2650","2730","2650","2685","10k","277.1k","2.70524k","23","1",
"19-Apr-2023","2750","2800","2718","2740","306k","8.4m","2.74735k","105","1",
"18-Apr-2023","2527","2705","2521","2600","22k","585.15k","2.60669k","44","1",
"17-Apr-2023","2519","2624","2465","2579","86k","2.18m","2.54256k","89","1",
"14-Apr-2023","2288","2519","2262","2472","52k","1.23m","2.37773k","88","1",
"13-Apr-2023","2370","2389","2180","2282","140k","3.18m","2.26988k","241","1",
"12-Apr-2023","2449","2545","2280","2287","204k","4.9m","2.39945k","305","1",
"11-Apr-2023","2620","2675","2375","2380","205k","4.92m","2.39613k","55","1",
"10-Apr-2023","0","0","0","2620","0","0","0","0","1",
"07-Apr-2023","0","0","0","2620","0","0","0","0","1",
"06-Apr-2023","2449","2620","2376","2620","66k","1.64m","2.50227k","105","1",
"05-Apr-2023","2450","2506","2350","2400","40k","952.63k","2.39144k","94","1",
"04-Apr-2023","2475","2540","2427","2499","44k","1.09m","2.4965k","88","1",
"03-Apr-2023","2632","2632","2476","2501","51k","1.28m","2.52316k","78","1",
"31-Mar-2023","2573","2649","2476","2510","46k","1.17m","2.53069k","83","1",
"30-Mar-2023","2510","2625","2510","2625","26k","677.8k","2.57698k","65","1",
"29-Mar-2023","2539","2600","2451","2510","51k","1.29m","2.53936k","137","1",
"28-Mar-2023","2400","2547","2400","2451","44k","1.1m","2.48492k","76","1",
"27-Mar-2023","2376","2414","2375","2400","10k","237.47k","2.39628k","32","1",
"24-Mar-2023","2350","2415","2321","2413","20k","474.48k","2.37515k","60","1",
"23-Mar-2023","2289","2408","2289","2350","20k","472.66k","2.34337k","59","1",
"22-Mar-2023","2168","2283","2161","2283","234k","5.21m","2.22663k","330","1",
"21-Mar-2023","0","0","0","2140","0","0","0","0","1",
"20-Mar-2023","2349","2349","2061","2140","474k","10.55m","2.22483k","343","1",
"17-Mar-2023","2465","2519","2300","2333","153k","3.67m","2.39515k","132","1",
"16-Mar-2023","2375","2460","2375","2460","17k","415.51k","2.40736k","39","1",
"15-Mar-2023","2425","2485","2300","2375","14k","329.61k","2.36871k","85","1",
"14-Mar-2023","2550","2550","2425","2470","60k","1.48m","2.47573k","64","1",
"13-Mar-2023","2675","2700","2525","2550","166k","4.35m","2.62768k","170","1",
"10-Mar-2023","2760","2815","2675","2675","377k","10.29m","2.73338k","184","1",
"09-Mar-2023","2765","2831","2760","2763","58k","1.61m","2.76346k","29","1",
"08-Mar-2023","2761","2861","2760","2760","10k","267.41k","2.80182k","28","1",
"07-Mar-2023","2750","2900","2750","2761","40k","1.12m","2.83065k","439","1",
"06-Mar-2023","2800","2929","2750","2750","19k","522.2k","2.81572k","67","1",
"03-Mar-2023","2838","2840","2791","2794","5k","139.67k","2.82439k","30","1",
"02-Mar-2023","2835","2930","2835","2835","3k","83.74k","2.87869k","8","1",
"01-Mar-2023","2850","2900","2810","2900","53k","1.52m","2.87255k","194","1",
"28-Feb-2023","2828","2849","2751","2847","40k","1.14m","2.8314k","70","1",
"27-Feb-2023","2850","2850","2750","2750","32k","875.53k","2.77698k","56","1",
"24-Feb-2023","2820","2850","2800","2829","120k","3.39m","2.81234k","100","1",
"23-Feb-2023","2788","2820","2788","2800","34k","948.52k","2.80377k","92","1",
"22-Feb-2023","2952","2952","2760","2800","44k","1.25m","2.80834k","93","1",
"21-Feb-2023","2834","2993","2750","2958","28k","794.68k","2.82643k","148","1",
"20-Feb-2023","2800","2826","2750","2764","62k","1.71m","2.75601k","110","1",
"17-Feb-2023","2898","2900","2650","2796","38k","1.07m","2.79772k","72","1",
"16-Feb-2023","2775","2892","2775","2830","52k","1.47m","2.8374k","86","1",
"15-Feb-2023","2766","2820","2750","2794","787k","21.65m","2.75609k","47","1",
"14-Feb-2023","2724","2822","2724","2744","11k","296.98k","2.77036k","30","1",
"13-Feb-2023","2782","2823","2700","2800","517k","14.42m","2.78868k","565","1",
"10-Feb-2023","2716","2742","2697","2700","84k","2.26m","2.70115k","100","1",
"09-Feb-2023","2779","2779","2700","2740","42k","1.15m","2.71843k","103","1",
"08-Feb-2023","2700","2757","2700","2757","194k","5.27m","2.71243k","181","1",
"07-Feb-2023","2744","2745","2650","2700","302k","8.25m","2.72973k","73","1",
"06-Feb-2023","2675","2749","2655","2737","103k","2.76m","2.69006k","277","1",
"03-Feb-2023","2695","2700","2651","2680","92k","2.46m","2.67421k","191","1",
"02-Feb-2023","2483","2700","2460","2700","115k","3m","2.62199k","278","1",
"01-Feb-2023","2479","2501","2375","2501","413k","9.99m","2.41886k","246","1",
"31-Jan-2023","2640","2640","2351","2387","281k","7m","2.48855k","511","1",
"30-Jan-2023","2700","2700","2641","2642","5k","140.88k","2.65363k","33","1",
"27-Jan-2023","2651","2700","2640","2700","11k","305.53k","2.66213k","40","1",
"26-Jan-2023","2748","2748","2650","2650","41k","1.1m","2.69403k","57","1",
"25-Jan-2023","2750","2778","2660","2660","113k","3.06m","2.70598k","88","1",
"24-Jan-2023","2781","2835","2700","2798","23k","630.08k","2.75459k","69","1",
"23-Jan-2023","2700","2783","2700","2754","22k","586.4k","2.71809k","53","1",
"20-Jan-2023","2650","2745","2635","2700","344k","9.28m","2.69981k","150","1",
"19-Jan-2023","2675","2744","2650","2744","20k","551.59k","2.69396k","59","1",
"18-Jan-2023","2700","2745","2681","2730","55k","1.48m","2.70577k","98","1",
"17-Jan-2023","2703","2750","2700","2700","10k","259.13k","2.71909k","45","1",
"16-Jan-2023","2706","2867","2675","2714","107k","2.96m","2.75528k","141","1",
"13-Jan-2023","2809","2920","2700","2706","22k","628.51k","2.80898k","83","1",
"12-Jan-2023","2700","2799","2700","2788","12k","313.85k","2.72608k","47","1",
"11-Jan-2023","2700","2835","2675","2700","58k","1.59m","2.72119k","117","1",
"10-Jan-2023","2700","2823","2690","2807","71k","1.92m","2.70513k","186","1",
"09-Jan-2023","2688","2789","2688","2730","12k","330.33k","2.70943k","35","1",
"06-Jan-2023","2700","2812","2700","2732","5k","131.66k","2.72534k","15","1",
"05-Jan-2023","2700","2834","2700","2700","91k","2.46m","2.70278k","75","1",
"04-Jan-2023","2869","2870","2700","2700","232k","6.28m","2.72919k","79","1",
"03-Jan-2023","2702","2797","2701","2780","10k","264.56k","2.75264k","47","1",
"02-Jan-2023","0","0","0","2765","0","0","0","0","1",
"30-Dec-2022","2867","2867","2757","2765","3k","92.82k","2.78234k","13","1",
"29-Dec-2022","2767","2849","2731","2806","12k","346.97k","2.78822k","41","1",
"28-Dec-2022","2764","2778","2711","2740","16k","429.64k","2.76099k","29","1",
"27-Dec-2022","0","0","0","2700","0","0","0","0","1",
"26-Dec-2022","0","0","0","2700","0","0","0","0","1",
"23-Dec-2022","2782","2782","2700","2700","15k","396.82k","2.70534k","29","1",
"22-Dec-2022","2754","2755","2720","2720","4k","116.1k","2.72929k","19","1",
"21-Dec-2022","2655","2728","2655","2700","65k","1.74m","2.70258k","52","1",
"20-Dec-2022","2680","2707","2660","2670","33k","891.01k","2.67756k","70","1",
"19-Dec-2022","2666","2732","2650","2700","88k","2.37m","2.6952k","130","1",
"16-Dec-2022","0","0","0","2705","0","0","0","0","1",
"15-Dec-2022","2742","2745","2676","2705","201k","5.46m","2.70969k","76","1",
"14-Dec-2022","2729","2750","2653","2710","132k","3.59m","2.7138k","168","1",
"13-Dec-2022","2700","2740","2607","2701","91k","2.47m","2.69791k","165","1",
"12-Dec-2022","2572","2698","2572","2692","70k","1.83m","2.6244k","96","1",
"09-Dec-2022","2598","2650","2550","2578","58k","1.49m","2.58423k","98","1",
"08-Dec-2022","2465","2599","2462","2525","75k","1.89m","2.51577k","166","1",
"07-Dec-2022","2550","2550","2457","2490","98k","2.44m","2.48486k","224","1",
"06-Dec-2022","2500","2549","2490","2519","52k","1.3m","2.50808k","107","1",
"05-Dec-2022","2566","2566","2483","2491","205k","5.14m","2.50246k","232","1",
"02-Dec-2022","2651","2694","2425","2483","411k","10.34m","2.51532k","651","1",
"01-Dec-2022","2919","2930","2551","2649","212k","5.74m","2.71021k","669","1",
"30-Nov-2022","2833","2846","2782","2800","111k","3.12m","2.80558k","121","1",
"29-Nov-2022","2860","2960","2860","2887","234k","6.77m","2.89908k","103","1",
"28-Nov-2022","2969","2970","2761","2860","111k","3.22m","2.89412k","184","1",
"25-Nov-2022","2995","2999","2923","2956","8k","244.45k","2.95439k","55","1",
"24-Nov-2022","3000","3080","2902","2968","55k","1.66m","2.99981k","80","1",
"23-Nov-2022","3303","3303","2912","2990","122k","3.79m","3.10404k","304","1",
"22-Nov-2022","3301","3301","3150","3150","8k","258.54k","3.19308k","35","1",
"21-Nov-2022","3335","3336","3181","3190","261k","8.61m","3.29801k","116","1",
"18-Nov-2022","3295","3303","3295","3300","129k","4.25m","3.29997k","162","1",
"17-Nov-2022","3263","3354","3151","3154","30k","991.04k","3.28104k","61","1",
"16-Nov-2022","3349","3349","3150","3235","159k","5.26m","3.30109k","108","1",
"15-Nov-2022","3300","3350","3300","3300","144k","4.77m","3.30752k","435","1",
"14-Nov-2022","3201","3333","3201","3300","55k","1.81m","3.30299k","97","1",
"11-Nov-2022","3340","3360","3211","3340","906k","29.91m","3.29999k","116","1",
"10-Nov-2022","3333","3336","3275","3318","23k","745.14k","3.30263k","74","1",
"09-Nov-2022","3261","3340","3210","3300","128k","4.21m","3.28413k","262","1",
"08-Nov-2022","3150","3262","3150","3262","360k","11.4m","3.16967k","115","1",
"07-Nov-2022","2988","3120","2988","3119","28k","864.72k","3.05953k","89","1",
"04-Nov-2022","2985","2988","2911","2988","20k","599.02k","2.95374k","63","1",
"03-Nov-2022","2850","2988","2845","2988","22k","639.77k","2.88365k","89","1",
"02-Nov-2022","2993","3039","2844","2850","30k","850.81k","2.88175k","154","1",
"01-Nov-2022","2899","2993","2899","2950","93k","2.73m","2.93624k","168","1",
"31-Oct-2022","2958","2960","2856","2864","16k","457.88k","2.89908k","69","1",
"28-Oct-2022","2943","2960","2890","2959","9k","260.53k","2.92468k","45","1",
"27-Oct-2022","2991","3050","2820","2913","201k","5.87m","2.91858k","356","1",
"26-Oct-2022","2909","3050","2805","2973","122k","3.49m","2.8549k","186","1",
"25-Oct-2022","3039","3039","2813","2851","79k","2.27m","2.88379k","198","1",
"24-Oct-2022","3062","3179","2940","2972","40k","1.2m","3.01261k","195","1",
"21-Oct-2022","3060","3150","3046","3118","46k","1.43m","3.09362k","158","1",
"20-Oct-2022","3031","3181","2851","3000","826k","24.76m","2.99756k","339","1",
"19-Oct-2022","3300","3300","3044","3088","24k","749.61k","3.11418k","97","1",
"18-Oct-2022","3302","3302","3151","3191","19k","618.98k","3.19325k","85","1",
"17-Oct-2022","3432","3456","3200","3217","187k","6.28m","3.35726k","323","1",
"14-Oct-2022","3370","3434","3369","3425","86k","2.93m","3.41042k","146","1",
"13-Oct-2022","3369","3369","3252","3358","54k","1.8m","3.30501k","152","1",
"12-Oct-2022","3364","3364","3250","3310","197k","6.49m","3.30051k","381","1",
"11-Oct-2022","3209","3303","3209","3300","63k","2.08m","3.27496k","228","1",
"10-Oct-2022","3433","3433","3200","3239","150k","4.93m","3.29329k","286","1",
"07-Oct-2022","3280","3447","3280","3434","85k","2.86m","3.35665k","167","1",
"06-Oct-2022","3440","3484","3160","3450","93k","3.19m","3.41221k","221","1",
"05-Oct-2022","3276","3440","3180","3440","81k","2.64m","3.25485k","200","1",
"04-Oct-2022","3400","3400","3091","3234","150k","4.8m","3.20139k","368","1",
"03-Oct-2022","3527","3527","3361","3389","47k","1.61m","3.425k","444","1",
"30-Sep-2022","3481","3569","3457","3528","253k","8.78m","3.47264k","469","1",
"29-Sep-2022","3565","3587","3435","3500","136k","4.75m","3.49292k","187","1",
"28-Sep-2022","3536","3536","3423","3500","101k","3.5m","3.45738k","71","1",
"27-Sep-2022","3467","3479","3439","3450","35k","1.2m","3.46601k","100","1",
"26-Sep-2022","3411","3480","3406","3480","35k","1.2m","3.46032k","51","1",
"23-Sep-2022","3466","3494","3407","3473","28k","961.11k","3.45599k","64","1",
"22-Sep-2022","3450","3558","3400","3438","57k","1.97m","3.43379k","167","1",
"21-Sep-2022","3465","3564","3402","3484","36k","1.25m","3.47092k","104","1",
"20-Sep-2022","3468","3468","3390","3400","63k","2.14m","3.41867k","69","1",
"19-Sep-2022","3401","3494","3400","3400","9k","308.8k","3.41367k","17","1",
"16-Sep-2022","3414","3515","3393","3515","285k","10.01m","3.50658k","247","1",
"15-Sep-2022","3418","3469","3400","3440","228k","7.78m","3.4123k","185","1",
"14-Sep-2022","3439","3439","3361","3439","91k","3.1m","3.39684k","225","1",
"13-Sep-2022","3587","3587","3300","3439","189k","6.47m","3.42544k","256","1",
"12-Sep-2022","3500","3567","3450","3500","129k","4.53m","3.50174k","155","1",
"09-Sep-2022","3687","3687","3485","3488","132k","4.66m","3.52526k","100","1",
"08-Sep-2022","3485","3687","3478","3550","131k","4.59m","3.52254k","121","1",
"07-Sep-2022","3566","3566","3470","3486","305k","10.65m","3.4917k","672","1",
"06-Sep-2022","3579","3685","3505","3529","60k","2.15m","3.61983k","117","1",
"05-Sep-2022","3507","3599","3446","3511","55k","1.93m","3.50908k","63","1",
"02-Sep-2022","3550","3550","3484","3484","47k","1.64m","3.51361k","59","1",
"01-Sep-2022","3511","3511","3411","3489","46k","1.61m","3.48407k","123","1",
"31-Aug-2022","3598","3598","3500","3500","71k","2.48m","3.50474k","127","1",
"30-Aug-2022","3588","3593","3500","3502","35k","1.24m","3.52095k","69","1",
"29-Aug-2022","3463","3555","3461","3511","55k","1.95m","3.52196k","140","1",
"26-Aug-2022","3501","3666","3405","3545","138k","4.87m","3.54123k","234","1",
"25-Aug-2022","3664","3664","3481","3490","24k","841.35k","3.55104k","75","1",
"24-Aug-2022","3593","3669","3536","3633","64k","2.31m","3.6084k","107","1",
"23-Aug-2022","3426","3541","3405","3539","66k","2.3m","3.47573k","179","1",
"22-Aug-2022","3430","3450","3399","3429","28k","952.78k","3.42048k","78","1",
"19-Aug-2022","3495","3571","3429","3484","93k","3.25m","3.48092k","308","1",
"18-Aug-2022","3457","3510","3420","3470","24k","819.63k","3.47641k","38","1",
"17-Aug-2022","3457","3530","3445","3511","15k","541.31k","3.50136k","25","1",
"16-Aug-2022","3325","3467","3325","3456","95k","3.22m","3.39272k","116","1",
"15-Aug-2022","3346","3400","3321","3321","130k","4.35m","3.3453k","251","1",
"12-Aug-2022","3396","3430","3323","3383","146k","4.9m","3.3544k","127","1",
"11-Aug-2022","3496","3500","3400","3416","122k","4.22m","3.45243k","285","1",
"10-Aug-2022","3574","3575","3516","3524","274k","9.67m","3.53283k","93","1",
"09-Aug-2022","0","0","0","3576","0","0","0","0","1",
"08-Aug-2022","3544","3666","3536","3576","171k","6.17m","3.60418k","234","1",
"05-Aug-2022","3598","3606","3485","3525","348k","12.52m","3.59369k","148","1",
"04-Aug-2022","3650","3650","3511","3557","40k","1.43m","3.5879k","87","1",
"03-Aug-2022","3510","3718","3510","3687","39k","1.42m","3.63003k","93","1",
"02-Aug-2022","3696","3696","3544","3602","99k","3.58m","3.60453k","177","1",
"01-Aug-2022","3612","3747","3576","3697","38k","1.39m","3.66597k","89","1",
"29-Jul-2022","3659","3751","3600","3675","28k","1m","3.63172k","49","1",
"28-Jul-2022","3669","3670","3564","3600","808k","29.02m","3.60462k","449","1",
"27-Jul-2022","3530","3600","3530","3600","237k","8.54m","3.59928k","229","1",
"26-Jul-2022","3546","3550","3464","3518","117k","4.09m","3.5048k","196","1",
"25-Jul-2022","3760","3760","3547","3547","1m","43.59m","3.57836k","142","1",
"22-Jul-2022","3600","3687","3594","3640","527k","19.19m","3.63815k","330","1",
"21-Jul-2022","3581","3644","3563","3625","60k","2.17m","3.60942k","75","1",
"20-Jul-2022","3430","3581","3430","3576","77k","2.73m","3.54588k","124","1",
"19-Jul-2022","3429","3627","3429","3543","108k","3.79m","3.52386k","127","1",
"18-Jul-2022","3490","3545","3450","3506","153k","5.38m","3.51406k","205","1",
"15-Jul-2022","3474","3509","3438","3477","68k","2.36m","3.48126k","125","1",
"14-Jul-2022","3510","3510","3453","3493","62k","2.15m","3.4753k","132","1",
"13-Jul-2022","3590","3590","3474","3519","252k","8.89m","3.52154k","299","1",
"12-Jul-2022","3599","3599","3502","3568","97k","3.44m","3.55064k","150","1",
"11-Jul-2022","3509","3552","3509","3523","35k","1.22m","3.52915k","80","1",
"08-Jul-2022","3579","3579","3527","3568","144k","5.08m","3.54182k","244","1",
"07-Jul-2022","3550","3580","3528","3548","111k","3.94m","3.55368k","123","1",
"06-Jul-2022","3550","3582","3411","3495","109k","3.82m","3.50985k","351","1",
"05-Jul-2022","3561","3584","3500","3577","46k","1.61m","3.53194k","74","1",
"04-Jul-2022","3571","3571","3470","3517","229k","8.02m","3.50489k","87","1",
"01-Jul-2022","3457","3513","3419","3492","114k","3.97m","3.48003k","151","1",
"30-Jun-2022","3630","3630","3401","3430","194k","6.73m","3.45849k","261","1",
"29-Jun-2022","3499","3571","3473","3523","79k","2.77m","3.52652k","69","1",
"28-Jun-2022","3541","3592","3470","3540","168k","5.95m","3.53859k","352","1",
"27-Jun-2022","3600","3626","3440","3483","165k","5.81m","3.52239k","160","1",
"24-Jun-2022","3461","3590","3460","3527","162k","5.71m","3.53793k","218","1",
"23-Jun-2022","3450","3509","3433","3467","254k","8.81m","3.46171k","309","1",
"22-Jun-2022","3536","3556","3410","3455","342k","11.83m","3.45493k","319","1",
"21-Jun-2022","3635","3635","3492","3492","147k","5.21m","3.53495k","177","1",
"20-Jun-2022","3387","3600","3387","3555","136k","4.82m","3.53751k","209","1",
"17-Jun-2022","3700","3702","3387","3387","563k","19.29m","3.42863k","760","1",
"16-Jun-2022","0","0","0","3676","0","0","0","0","1",
"15-Jun-2022","3653","3729","3563","3676","292k","10.6m","3.63213k","305","1",
"14-Jun-2022","3700","3709","3495","3635","309k","11.06m","3.57738k","367","1",
"13-Jun-2022","3895","3900","3723","3732","248k","9.49m","3.82921k","345","1",
"10-Jun-2022","3884","3938","3881","3902","300k","11.72m","3.90134k","282","1",
"09-Jun-2022","3813","3985","3811","3911","268k","10.46m","3.90813k","431","1",
"08-Jun-2022","3821","3907","3811","3856","2m","62.41m","3.84165k","1,217","1",
"07-Jun-2022","4002","4011","3839","3839","58k","2.26m","3.86617k","61","1",
"06-Jun-2022","4009","4009","3855","3972","653k","25.45m","3.8996k","149","1",
