Date,Open,High,Low,Close,Volume,Value,MktVWAP,Transactions,Adj. Factor
"18-Nov-2022","21540","22256","21499","22000","2m","380.79m","21.98667k","7,179","1",
"17-Nov-2022","21503","21863","21478","21540","1m","233.25m","21.57251k","4,778","1",
"16-Nov-2022","21700","21947","21543","21615","818k","176.94m","21.64128k","4,522","1",
"15-Nov-2022","22399","22399","21548","21689","2m","441.89m","21.69854k","10,559","1",
"14-Nov-2022","21901","22600","21901","22415","1m","275.48m","22.4174k","5,789","1",
"11-Nov-2022","22750","22835","22303","22370","1m","306.59m","22.49472k","6,224","1",
"10-Nov-2022","22000","22606","21822","22606","725k","162.13m","22.35981k","3,756","1",
"09-Nov-2022","22400","22400","21900","22183","1m","241.48m","22.16004k","4,986","1",
"08-Nov-2022","22281","22367","21986","22090","708k","156.63m","22.12127k","3,079","1",
"07-Nov-2022","21633","22281","21633","22281","1m","292.52m","22.11966k","6,639","1",
"04-Nov-2022","21570","21986","21421","21904","900k","195.88m","21.77044k","4,752","1",
"03-Nov-2022","21700","21900","21351","21500","1m","288.2m","21.55688k","5,339","1",
"02-Nov-2022","21582","21852","21521","21716","2m","366.38m","21.6733k","6,430","1",
"01-Nov-2022","22030","22036","21473","21612","1m","284.68m","21.64914k","6,531","1",
"31-Oct-2022","21305","22195","21305","21756","1m","282.63m","21.73511k","5,346","1",
"28-Oct-2022","22258","22259","21862","22201","3m","726.81m","22.10574k","8,311","1",
"27-Oct-2022","21950","22429","21822","22361","2m","340m","22.18097k","6,212","1",
"26-Oct-2022","21409","22256","21334","22106","3m","738.57m","21.89484k","8,266","1",
"25-Oct-2022","20528","21445","20528","21409","3m","711.84m","21.13848k","5,162","1",
"24-Oct-2022","20678","20833","20500","20785","1m","241.55m","20.69945k","6,527","1",
"21-Oct-2022","20415","20810","20252","20678","809k","166.45m","20.56646k","5,004","1",
"20-Oct-2022","20310","21130","20310","20747","2m","474.76m","20.73028k","8,184","1",
"19-Oct-2022","20318","21077","20262","20856","2m","412.38m","20.82772k","6,240","1",
"18-Oct-2022","20550","20800","20221","20318","2m","336.51m","20.41736k","5,761","1",
"17-Oct-2022","20149","20551","19590","20441","2m","469.62m","20.35415k","7,417","1",
"14-Oct-2022","20190","20290","19727","19921","983k","196.59m","19.9966k","4,967","1",
"13-Oct-2022","19789","19984","19468","19902","2m","319.14m","19.75287k","7,928","1",
"12-Oct-2022","19800","20044","19440","19699","2m","399.59m","19.71203k","8,942","1",
"11-Oct-2022","19689","19892","19530","19781","2m","313m","19.68291k","6,143","1",
"10-Oct-2022","19725","20019","19626","19730","1m","282.34m","19.77423k","4,841","1",
"07-Oct-2022","19500","19833","19500","19833","761k","150.32m","19.74282k","4,380","1",
"06-Oct-2022","19700","20004","19552","19587","780k","153.79m","19.71788k","4,457","1",
"05-Oct-2022","20090","20122","19590","19750","2m","356.46m","19.76361k","8,657","1",
"04-Oct-2022","20115","20528","19725","19750","2m","411.72m","20.02194k","9,122","1",
"03-Oct-2022","19810","20044","19751","19851","953k","189.34m","19.87286k","4,596","1",
"30-Sep-2022","19900","20161","19808","19974","1m","220.81m","19.97895k","3,577","1",
"29-Sep-2022","20120","20204","19812","19884","1m","248.11m","19.9705k","6,312","1",
"28-Sep-2022","20447","20447","19792.5","20204","1m","255.78m","20.06631k","4,583","1",
"27-Sep-2022","20505","20505","19928","20350","2m","405.51m","20.24847k","6,276","1",
"26-Sep-2022","20050","20211","19800","20000","1m","282.95m","19.96692k","3,515","1",
"23-Sep-2022","20714","20958","20108","20330","2m","324.83m","20.47372k","6,390","1",
"22-Sep-2022","20700","20900","20540","20713","1m","248.3m","20.74091k","3,109","1",
"21-Sep-2022","20700","21036","20700","21004","909k","190.54m","20.9518k","2,205","1",
"20-Sep-2022","21005","21022","20623","20893","1m","209.39m","20.89398k","3,430","1",
"19-Sep-2022","20850","20925","20296","20636","1m","234.15m","20.53735k","3,927","1",
"16-Sep-2022","20805","21697","20805","20985","3m","530.17m","20.99479k","3,783","1",
"15-Sep-2022","21205","21500","21173","21329","3m","689.44m","21.43926k","4,090","1",
"14-Sep-2022","20650","21365","20650","21159","1m","283.44m","21.17517k","4,441","1",
"13-Sep-2022","21136","21509","20961","21100","2m","356.16m","21.21619k","5,083","1",
"12-Sep-2022","21373","21585","21173","21371","1m","225.55m","21.33961k","4,886","1",
"09-Sep-2022","20951","21304","20825","21200","1m","280.64m","21.17387k","4,991","1",
"08-Sep-2022","20390","20865","20352","20776","2m","380.99m","20.69193k","5,119","1",
"07-Sep-2022","21080","21080","20169","20394","1m","270.94m","20.41413k","4,092","1",
"06-Sep-2022","21000","21073","20652","20784","904k","188.24m","20.83185k","2,765","1",
"05-Sep-2022","20875","20948","20328","20813","1m","282.16m","20.7988k","4,547","1",
"02-Sep-2022","20271","20697","20053","20590","2m","361.93m","20.43258k","5,482","1",
"01-Sep-2022","20160","20293","19723","20179","3m","582.19m","20.06521k","9,409","1",
"31-Aug-2022","21016","21189","20201","20280","3m","606.86m","20.42095k","7,010","1",
"30-Aug-2022","21401","21882","21401","21589","2m","362.79m","21.65786k","4,495","1",
"29-Aug-2022","22049","22309","21436","21786","2m","412.12m","21.75006k","6,187","1",
"26-Aug-2022","21600","22427","21486","22427","3m","581.56m","22.25095k","5,333","1",
"25-Aug-2022","21420","21663","21326","21560","1m","313.97m","21.53527k","4,624","1",
"24-Aug-2022","21488","21627","21177","21312","1m","218.45m","21.35773k","3,069","1",
"23-Aug-2022","22000","22000","21219","21417","1m","255.7m","21.40927k","3,340","1",
"22-Aug-2022","21732","21806","21076","21452","1m","318.76m","21.37322k","5,093","1",
"19-Aug-2022","22211","22352","21540","21595","2m","515.17m","21.75636k","6,171","1",
"18-Aug-2022","22020","22512","22013","22382","1m","281.83m","22.38446k","4,143","1",
"17-Aug-2022","22170","22474","21923","22312","1m","325.47m","22.23045k","3,832","1",
"16-Aug-2022","21957","22365","21860","22166","1m","314.61m","22.18914k","5,834","1",
"15-Aug-2022","21805","22047","21600","21960","1m","307.49m","21.8892k","5,212","1",
"12-Aug-2022","21841","22090","21662","21785","909k","198.41m","21.82115k","3,015","1",
"11-Aug-2022","21700","22023","21465","21841","2m","394.09m","21.81398k","5,749","1",
"10-Aug-2022","21800","22727","21340","21649","3m","571.18m","21.70143k","8,554","1",
"09-Aug-2022","0","0","0","21746","0","0","0","0","1",
"08-Aug-2022","21810","22029","21677","21746","1m","286.92m","21.78249k","6,203","1",
"05-Aug-2022","21500","21967","21360","21846","958k","208.66m","21.77363k","3,469","1",
"04-Aug-2022","21500","21765","20727","21297","3m","589.81m","21.32849k","8,893","1",
"03-Aug-2022","21590","21911","21329","21815","1m","228.43m","21.77095k","3,782","1",
"02-Aug-2022","21620","21828","21106","21423","1m","311.76m","21.39026k","4,741","1",
"01-Aug-2022","21690","21923","21329","21624","1m","320.66m","21.64364k","3,277","1",
"29-Jul-2022","21756","22042","21505","21690","1m","323.97m","21.7449k","2,898","1",
"28-Jul-2022","21251","21649","21251","21543","1m","273.24m","21.53689k","3,217","1",
"27-Jul-2022","21100","21432","21000","21282","676k","143.87m","21.27703k","3,091","1",
"26-Jul-2022","21299","21512","21000","21238","2m","332.19m","21.2499k","3,304","1",
"25-Jul-2022","21286","21381","20846","21095","1m","220.71m","21.09389k","2,859","1",
"22-Jul-2022","21500","21805","21232","21236","2m","382.52m","21.39963k","4,221","1",
"21-Jul-2022","21073","21840","20451","21611","2m","434.78m","21.33702k","6,285","1",
"20-Jul-2022","21250","21413","20728","20964","1m","288.99m","21.02748k","5,465","1",
"19-Jul-2022","20101","21113","20101","20920","1m","252.65m","20.89395k","5,507","1",
"18-Jul-2022","20590","20959","20477","20670","2m","392.67m","20.68426k","7,157","1",
"15-Jul-2022","19801","20546","19801","20450","1m","282.61m","20.33253k","5,355","1",
"14-Jul-2022","20330","20537","19804","20180","1m","275.27m","20.17483k","3,926","1",
"13-Jul-2022","20600","20868","20169","20385","1m","223.76m","20.52487k","4,380","1",
"12-Jul-2022","20333","20898","20333","20829","758k","156.96m","20.70152k","3,128","1",
"11-Jul-2022","20800","20800","20344","20510","630k","129.3m","20.51737k","2,696","1",
"08-Jul-2022","21050","21050","20532","20737","1m","281.29m","20.7438k","4,898","1",
"07-Jul-2022","20340","21014","20340","20844","1m","285.3m","20.81231k","5,266","1",
"06-Jul-2022","20100","20843","20100","20363","955k","194.63m","20.37697k","4,388","1",
"05-Jul-2022","20950","21008","20181","20350","830k","169.79m","20.46051k","3,749","1",
"04-Jul-2022","20202","21207","20202","21000","763k","160.04m","20.97666k","2,772","1",
"01-Jul-2022","20300","21000","20291","20450","2m","309.94m","20.63233k","4,343","1",
"30-Jun-2022","20884","21275","20495","20726","2m","357.57m","20.79046k","6,153","1",
"29-Jun-2022","21844","21844","21105","21200","1m","223.12m","21.27955k","4,679","1",
"28-Jun-2022","22199","22328","21529","21778","810k","176.55m","21.80403k","3,927","1",
"27-Jun-2022","22700","22894","21754.5","21930","874k","192.65m","22.03055k","2,795","1",
"24-Jun-2022","21900","22608","21900","22398","1m","298.28m","22.35479k","5,271","1",
"23-Jun-2022","22200","22342","21954","22098","977k","216.18m","22.13024k","3,587","1",
"22-Jun-2022","21520","22414","21520","22221","1m","321.96m","22.0655k","4,667","1",
"21-Jun-2022","21901","22627","21897","22454","2m","514.6m","22.44768k","6,109","1",
"20-Jun-2022","20851","21912","20851","21856","885k","192.4m","21.74614k","3,166","1",
"17-Jun-2022","21318","21668","21129","21145","2m","451.58m","21.20997k","4,207","1",
"16-Jun-2022","0","0","0","21740","0","0","0","0","1",
"15-Jun-2022","21003","21809","20576","21740","4m","865.5m","21.4113k","5,091","1",
"14-Jun-2022","21626","21712","21087","21322","1m","271.17m","21.33525k","4,651","1",
"13-Jun-2022","21300","21424","20884","21300","1m","254.78m","21.17721k","4,977","1",
"10-Jun-2022","21562","22001","21469","21576","1m","219.59m","21.66015k","3,127","1",
"09-Jun-2022","21651","22244","21651","21831","1m","226.11m","21.93817k","3,888","1",
"08-Jun-2022","21970","22170","21515","22000","2m","370.55m","21.86234k","4,530","1",
"07-Jun-2022","22251","22381","21902","22100","1m","268.73m","22.11504k","4,050","1",
"06-Jun-2022","23200","23200","22370","22558","794k","179.31m","22.57772k","3,362","1",
